student_id,name,gender,ethnicity,parent_education,lunch,test_prep,attendance_pct,study_hours_per_day,assignment_completion_pct,sleep_hours,social_media_hours,stress_level,extracurricular_hours,math,reading,writing,science,history,source,gender_encoded,ethnicity_encoded,parent_education_encoded,lunch_encoded,test_prep_encoded,final_score,pass_fail
1640,Student_1640,female,group C,high school,free/reduced,completed,91.5,2.2,81.5,6.0,5.0,4,1.8,27,31,26,24,29,synthetic,0,2,1,0,1,27.4,0
1641,Student_1641,female,group D,some college,standard,none,75.6,5.7,73.9,5.5,2.1,9,4.3,40,50,33,41,51,synthetic,0,3,2,1,0,43.0,1
1642,Student_1642,male,group D,bachelor's degree,free/reduced,completed,100.0,0.7,79.6,8.7,0.0,6,5.4,43,48,48,40,62,synthetic,1,3,4,0,1,48.2,1
1643,Student_1643,male,group B,bachelor's degree,standard,none,70.9,1.1,66.0,7.6,4.3,6,6.2,29,21,27,25,17,synthetic,1,1,4,1,0,23.8,0
1644,Student_1644,female,group A,high school,free/reduced,none,80.8,2.8,91.5,6.7,2.0,7,5.1,25,30,29,33,37,synthetic,0,0,1,0,0,30.8,0
1645,Student_1645,female,group A,some college,free/reduced,none,80.9,3.8,66.0,7.0,0.0,3,2.4,33,51,35,38,41,synthetic,0,0,2,0,0,39.6,0
1646,Student_1646,female,group C,bachelor's degree,standard,none,64.5,5.9,42.6,7.5,2.0,7,0.0,46,47,41,42,49,synthetic,0,2,4,1,0,45.0,1
1647,Student_1647,male,group E,some high school,free/reduced,none,74.6,3.2,66.1,8.0,3.3,3,5.8,35,32,28,20,36,synthetic,1,4,0,0,0,30.2,0
1648,Student_1648,male,group B,bachelor's degree,free/reduced,completed,79.9,2.6,57.5,6.2,3.1,3,5.7,42,36,40,31,46,synthetic,1,1,4,0,1,39.0,0
1649,Student_1649,male,group B,high school,standard,completed,72.8,4.0,67.8,7.4,5.2,4,1.7,36,44,37,38,37,synthetic,1,1,1,1,1,38.4,0
1650,Student_1650,male,group B,associate's degree,standard,completed,100.0,4.2,68.1,6.5,1.2,3,4.8,58,66,59,45,48,synthetic,1,1,3,1,1,55.2,1
1651,Student_1651,female,group C,associate's degree,standard,completed,67.9,4.2,90.0,6.8,2.6,6,2.3,48,54,42,51,50,synthetic,0,2,3,1,1,49.0,1
1652,Student_1652,male,group D,associate's degree,standard,none,92.2,3.2,82.4,7.2,1.5,5,6.0,49,56,34,49,46,synthetic,1,3,3,1,0,46.8,1
1653,Student_1653,female,group C,bachelor's degree,standard,none,88.3,0.6,75.9,7.0,0.2,4,2.0,33,38,45,36,37,synthetic,0,2,4,1,0,37.8,0
1654,Student_1654,male,group D,some high school,standard,completed,77.8,2.1,72.0,7.7,3.8,6,7.0,25,30,27,49,29,synthetic,1,3,0,1,1,32.0,0
1655,Student_1655,male,group C,some college,free/reduced,none,67.6,5.6,56.1,7.5,3.2,4,4.6,36,40,33,45,45,synthetic,1,2,2,0,0,39.8,0
1656,Student_1656,male,group B,some college,free/reduced,none,68.8,3.8,39.3,5.5,2.9,4,6.6,29,31,30,23,39,synthetic,1,1,2,0,0,30.4,0
1657,Student_1657,male,group B,bachelor's degree,standard,none,71.8,3.0,73.7,5.6,3.1,5,2.1,33,45,37,38,28,synthetic,1,1,4,1,0,36.2,0
1658,Student_1658,female,group D,high school,standard,none,56.6,5.2,83.9,6.6,1.5,5,3.8,30,51,39,41,45,synthetic,0,3,1,1,0,41.2,1
1659,Student_1659,female,group C,bachelor's degree,free/reduced,none,66.0,1.8,70.4,8.8,1.0,5,1.1,44,39,31,28,32,synthetic,0,2,4,0,0,34.8,0
1660,Student_1660,female,group C,some college,standard,completed,60.2,3.2,64.0,6.1,2.6,4,4.7,36,31,36,30,29,synthetic,0,2,2,1,1,32.4,0
1661,Student_1661,female,group D,high school,standard,completed,94.2,3.7,79.0,6.8,4.2,6,4.8,40,31,48,44,40,synthetic,0,3,1,1,1,40.6,1
1662,Student_1662,female,group C,associate's degree,standard,completed,85.4,2.8,70.8,6.5,4.9,4,7.8,46,42,40,34,34,synthetic,0,2,3,1,1,39.2,0
1663,Student_1663,female,group D,some high school,standard,completed,87.4,3.7,97.3,6.4,3.7,3,4.0,27,49,36,40,32,synthetic,0,3,0,1,1,36.8,0
1664,Student_1664,female,group C,some college,free/reduced,completed,85.1,3.2,90.5,7.2,2.5,2,4.4,41,46,39,38,40,synthetic,0,2,2,0,1,40.8,1
1665,Student_1665,male,group D,some high school,standard,none,80.0,1.4,86.4,8.4,2.9,6,2.1,24,39,26,21,21,synthetic,1,3,0,1,0,26.2,0
1666,Student_1666,female,group B,some college,free/reduced,none,95.5,3.8,83.4,7.5,2.5,5,4.1,37,35,42,38,36,synthetic,0,1,2,0,0,37.6,0
1667,Student_1667,male,group D,associate's degree,standard,completed,70.7,1.5,52.6,6.2,1.0,5,2.2,34,30,39,37,27,synthetic,1,3,3,1,1,33.4,0
1668,Student_1668,female,group E,associate's degree,standard,none,79.3,3.7,81.9,9.8,2.5,7,3.2,51,41,45,26,41,synthetic,0,4,3,1,0,40.8,1
1669,Student_1669,male,group C,some college,standard,none,87.0,5.6,77.6,7.1,0.5,4,3.3,56,51,49,51,49,synthetic,1,2,2,1,0,51.2,1
1670,Student_1670,female,group D,some college,free/reduced,none,62.1,3.1,81.1,6.4,2.3,2,2.3,39,38,32,28,36,synthetic,0,3,2,0,0,34.6,0
1671,Student_1671,male,group D,high school,standard,none,100.0,1.7,79.4,8.4,5.0,5,3.1,30,28,34,37,33,synthetic,1,3,1,1,0,32.4,0
1672,Student_1672,female,group A,some college,standard,none,78.3,3.3,78.8,6.5,3.7,5,2.2,25,26,27,50,35,synthetic,0,0,2,1,0,32.6,0
1673,Student_1673,female,group C,master's degree,standard,none,79.7,2.3,100.0,8.7,1.1,4,2.2,35,55,45,44,46,synthetic,0,2,5,1,0,45.0,1
1674,Student_1674,female,group B,bachelor's degree,standard,none,93.1,4.4,70.9,6.1,2.4,7,5.2,34,35,48,32,42,synthetic,0,1,4,1,0,38.2,0
1675,Student_1675,female,group E,high school,free/reduced,completed,89.0,3.3,86.0,8.4,1.2,1,3.4,50,44,54,48,43,synthetic,0,4,1,0,1,47.8,1
1676,Student_1676,male,group D,some high school,standard,none,78.5,6.1,64.9,7.2,2.4,7,3.7,41,33,40,39,36,synthetic,1,3,0,1,0,37.8,0
1677,Student_1677,female,group B,master's degree,standard,completed,79.6,5.2,83.9,8.3,4.1,6,0.1,49,54,49,61,55,synthetic,0,1,5,1,1,53.6,1
1678,Student_1678,female,group B,some college,standard,none,60.0,3.3,86.1,8.9,3.5,5,3.8,33,39,28,45,25,synthetic,0,1,2,1,0,34.0,0
1679,Student_1679,male,group C,some college,free/reduced,none,71.3,4.6,77.5,5.9,6.2,1,4.1,44,46,36,37,32,synthetic,1,2,2,0,0,39.0,0
1680,Student_1680,female,group C,bachelor's degree,free/reduced,none,84.2,2.9,97.0,8.3,4.3,7,2.2,28,41,42,29,32,synthetic,0,2,4,0,0,34.4,0
1681,Student_1681,male,group A,high school,standard,none,83.3,3.6,58.7,5.6,2.8,2,7.2,42,47,53,40,41,synthetic,1,0,1,1,0,44.6,1
1682,Student_1682,male,group C,some college,standard,completed,92.7,3.0,64.7,6.0,3.5,3,0.0,37,41,40,38,29,synthetic,1,2,2,1,1,37.0,0
1683,Student_1683,female,group C,master's degree,free/reduced,completed,76.6,4.6,75.2,6.2,2.2,4,4.6,48,46,49,49,49,synthetic,0,2,5,0,1,48.2,1
1684,Student_1684,female,group B,associate's degree,free/reduced,completed,61.4,5.6,85.2,7.5,0.8,5,4.4,58,55,47,41,54,synthetic,0,1,3,0,1,51.0,1
1685,Student_1685,male,group D,high school,standard,completed,90.7,4.7,74.7,7.0,4.5,6,4.1,50,47,31,47,30,synthetic,1,3,1,1,1,41.0,1
1686,Student_1686,female,group E,high school,free/reduced,none,95.2,4.9,91.3,6.8,4.0,6,3.4,35,42,38,36,30,synthetic,0,4,1,0,0,36.2,0
1687,Student_1687,male,group D,high school,standard,none,88.8,4.9,62.1,7.1,2.1,6,4.1,45,40,56,39,41,synthetic,1,3,1,1,0,44.2,1
1688,Student_1688,female,group D,bachelor's degree,standard,none,76.0,4.3,54.9,7.6,2.9,5,4.7,44,47,51,37,46,synthetic,0,3,4,1,0,45.0,1
1689,Student_1689,female,group B,high school,standard,none,90.5,1.8,76.6,7.7,4.4,5,1.5,27,23,34,21,28,synthetic,0,1,1,1,0,26.6,0
1690,Student_1690,male,group B,some high school,standard,none,100.0,6.1,70.8,8.1,3.8,2,3.6,48,43,50,48,51,synthetic,1,1,0,1,0,48.0,1
1691,Student_1691,female,group B,master's degree,standard,none,79.4,6.2,80.1,8.8,0.3,3,2.6,58,59,66,51,57,synthetic,0,1,5,1,0,58.2,1
1692,Student_1692,female,group D,high school,free/reduced,none,62.3,3.1,71.6,7.0,2.9,6,0.8,23,26,11,29,16,synthetic,0,3,1,0,0,21.0,0
1693,Student_1693,female,group E,some high school,standard,none,71.0,2.9,66.9,6.5,2.2,6,4.4,25,24,34,22,30,synthetic,0,4,0,1,0,27.0,0
1694,Student_1694,male,group D,high school,free/reduced,none,85.5,4.4,70.9,7.6,4.2,6,1.9,37,30,28,18,24,synthetic,1,3,1,0,0,27.4,0
1695,Student_1695,female,group D,high school,standard,completed,58.7,4.3,72.4,5.9,4.0,3,0.0,35,43,32,45,30,synthetic,0,3,1,1,1,37.0,0
1696,Student_1696,male,group C,some college,standard,none,80.0,3.2,67.4,6.3,4.5,6,1.9,20,24,27,22,34,synthetic,1,2,2,1,0,25.4,0
1697,Student_1697,female,group C,master's degree,standard,completed,82.6,1.6,69.0,8.0,0.8,2,1.4,43,47,47,42,49,synthetic,0,2,5,1,1,45.6,1
1698,Student_1698,male,group C,bachelor's degree,standard,completed,96.4,4.0,65.9,6.9,1.3,7,5.1,31,53,47,56,47,synthetic,1,2,4,1,1,46.8,1
1699,Student_1699,female,group A,some college,standard,none,93.7,4.3,84.8,5.8,4.2,4,3.3,36,43,40,49,35,synthetic,0,0,2,1,0,40.6,1
1700,Student_1700,female,group A,some college,standard,none,88.4,4.6,74.9,5.5,1.6,8,5.8,41,40,38,30,45,synthetic,0,0,2,1,0,38.8,0
1701,Student_1701,male,group D,associate's degree,standard,none,52.0,4.0,100.0,7.0,0.2,1,1.7,48,56,50,42,50,synthetic,1,3,3,1,0,49.2,1
1702,Student_1702,female,group C,high school,standard,completed,89.1,3.1,74.4,8.1,3.3,8,4.7,49,43,29,31,30,synthetic,0,2,1,1,1,36.4,0
1703,Student_1703,male,group C,some high school,standard,completed,86.5,5.0,63.7,8.1,1.7,4,8.7,54,60,50,55,39,synthetic,1,2,0,1,1,51.6,1
1704,Student_1704,female,group C,master's degree,standard,none,81.1,3.6,100.0,7.1,5.2,4,3.7,45,44,36,51,54,synthetic,0,2,5,1,0,46.0,1
1705,Student_1705,male,group B,high school,free/reduced,none,57.2,2.8,78.2,9.0,2.9,5,4.7,20,28,26,22,22,synthetic,1,1,1,0,0,23.6,0
1706,Student_1706,female,group C,high school,free/reduced,completed,68.7,3.2,86.9,6.9,2.7,3,4.4,35,35,39,45,41,synthetic,0,2,1,0,1,39.0,0
1707,Student_1707,male,group C,some college,free/reduced,none,64.0,0.9,80.9,6.9,1.9,4,0.2,20,27,14,19,33,synthetic,1,2,2,0,0,22.6,0
1708,Student_1708,female,group C,some college,free/reduced,completed,53.8,3.2,81.3,4.4,4.9,3,4.2,24,28,24,30,30,synthetic,0,2,2,0,1,27.2,0
1709,Student_1709,male,group D,some high school,standard,none,78.0,4.5,80.0,6.6,3.0,3,3.6,34,37,43,30,35,synthetic,1,3,0,1,0,35.8,0
1710,Student_1710,male,group C,high school,standard,none,68.4,4.0,55.5,7.9,1.9,5,2.5,25,35,28,34,27,synthetic,1,2,1,1,0,29.8,0
1711,Student_1711,female,group C,some college,standard,completed,100.0,5.8,77.5,8.6,1.3,3,1.2,52,59,72,58,52,synthetic,0,2,2,1,1,58.6,1
1712,Student_1712,male,group D,associate's degree,standard,completed,76.0,3.1,52.1,6.2,2.4,3,4.4,46,45,49,38,44,synthetic,1,3,3,1,1,44.4,1
1713,Student_1713,male,group D,high school,standard,completed,93.5,4.2,69.4,7.5,1.0,2,1.1,50,45,49,52,60,synthetic,1,3,1,1,1,51.2,1
1714,Student_1714,female,group D,some college,standard,none,59.2,4.7,61.1,8.0,4.0,3,7.3,36,43,35,32,37,synthetic,0,3,2,1,0,36.6,0
1715,Student_1715,female,group B,associate's degree,standard,none,71.6,7.0,77.4,7.0,0.0,7,3.2,54,62,57,48,52,synthetic,0,1,3,1,0,54.6,1
1716,Student_1716,female,group A,bachelor's degree,standard,completed,79.2,3.7,77.0,4.7,2.3,3,0.6,52,44,37,47,50,synthetic,0,0,4,1,1,46.0,1
1717,Student_1717,female,group B,some college,standard,none,67.1,1.9,79.2,7.2,3.4,3,2.0,30,44,19,38,27,synthetic,0,1,2,1,0,31.6,0
1718,Student_1718,female,group B,high school,standard,none,72.9,4.8,76.3,7.8,3.0,5,2.4,42,41,37,38,41,synthetic,0,1,1,1,0,39.8,0
1719,Student_1719,female,group E,some college,standard,completed,75.4,6.3,62.9,6.1,1.4,4,7.8,50,48,55,57,56,synthetic,0,4,2,1,1,53.2,1
1720,Student_1720,male,group C,associate's degree,standard,none,75.2,3.0,68.1,6.7,3.5,9,1.2,25,28,30,32,26,synthetic,1,2,3,1,0,28.2,0
1721,Student_1721,male,group A,some high school,free/reduced,none,100.0,4.8,85.8,5.8,1.2,4,2.8,43,44,38,45,41,synthetic,1,0,0,0,0,42.2,1
1722,Student_1722,male,group B,some college,standard,completed,82.5,5.3,88.0,4.4,2.5,5,1.9,58,52,55,39,57,synthetic,1,1,2,1,1,52.2,1
1723,Student_1723,female,group B,some high school,standard,completed,83.8,5.0,54.8,8.0,3.5,6,4.0,49,41,32,35,44,synthetic,0,1,0,1,1,40.2,1
1724,Student_1724,female,group C,some high school,standard,none,84.5,3.7,49.0,7.0,3.2,6,2.0,32,24,23,24,36,synthetic,0,2,0,1,0,27.8,0
1725,Student_1725,male,group D,some college,standard,none,85.4,2.5,61.1,8.6,1.5,5,0.7,37,32,40,47,31,synthetic,1,3,2,1,0,37.4,0
1726,Student_1726,male,group D,high school,free/reduced,completed,77.0,3.4,87.7,7.9,4.3,4,2.6,43,33,29,37,42,synthetic,1,3,1,0,1,36.8,0
1727,Student_1727,female,group E,bachelor's degree,standard,completed,74.2,4.2,90.2,6.6,2.6,9,2.4,49,43,38,46,48,synthetic,0,4,4,1,1,44.8,1
1728,Student_1728,male,group B,associate's degree,standard,completed,80.0,4.9,58.1,6.9,3.6,4,1.8,31,40,46,46,36,synthetic,1,1,3,1,1,39.8,0
1729,Student_1729,female,group C,some college,standard,none,91.9,4.0,76.6,7.6,4.8,4,1.9,31,35,32,29,41,synthetic,0,2,2,1,0,33.6,0
1730,Student_1730,female,group B,some college,standard,none,91.5,2.9,99.5,8.0,4.2,3,5.4,42,46,40,51,37,synthetic,0,1,2,1,0,43.2,1
1731,Student_1731,male,group C,some college,free/reduced,none,75.1,4.3,78.2,7.3,4.2,1,2.4,26,49,34,39,28,synthetic,1,2,2,0,0,35.2,0
1732,Student_1732,female,group E,some high school,free/reduced,completed,87.2,4.8,93.3,8.1,2.8,6,0.7,36,48,37,44,42,synthetic,0,4,0,0,1,41.4,1
1733,Student_1733,female,group C,bachelor's degree,standard,completed,75.7,4.1,87.0,6.7,3.7,1,2.1,45,60,38,38,53,synthetic,0,2,4,1,1,46.8,1
1734,Student_1734,female,group D,master's degree,free/reduced,none,78.4,2.2,58.3,6.0,2.8,4,3.1,30,39,33,35,33,synthetic,0,3,5,0,0,34.0,0
1735,Student_1735,female,group C,high school,standard,none,72.3,3.2,69.2,6.9,0.7,4,0.3,35,44,30,34,37,synthetic,0,2,1,1,0,36.0,0
1736,Student_1736,male,group A,high school,standard,none,75.8,4.9,72.5,7.2,3.0,9,6.3,35,36,36,28,35,synthetic,1,0,1,1,0,34.0,0
1737,Student_1737,female,group A,high school,free/reduced,completed,94.1,1.4,73.6,5.8,2.9,1,4.7,39,36,31,27,49,synthetic,0,0,1,0,1,36.4,0
1738,Student_1738,female,group C,associate's degree,standard,completed,79.1,0.5,85.7,5.7,3.4,3,5.9,32,33,34,26,27,synthetic,0,2,3,1,1,30.4,0
1739,Student_1739,male,group D,associate's degree,standard,none,79.6,5.8,78.1,7.4,2.3,4,3.8,48,51,50,41,56,synthetic,1,3,3,1,0,49.2,1
1740,Student_1740,female,group B,bachelor's degree,free/reduced,none,60.6,4.3,28.0,6.6,1.4,4,0.0,26,36,36,34,35,synthetic,0,1,4,0,0,33.4,0
1741,Student_1741,female,group D,associate's degree,free/reduced,none,74.3,4.4,52.3,6.8,3.5,3,6.1,43,43,33,33,32,synthetic,0,3,3,0,0,36.8,0
1742,Student_1742,male,group D,some college,standard,none,75.1,1.9,39.2,6.6,0.5,4,1.3,27,35,39,32,31,synthetic,1,3,2,1,0,32.8,0
1743,Student_1743,male,group C,associate's degree,standard,completed,68.1,4.6,74.6,8.5,4.7,2,1.4,39,47,36,55,38,synthetic,1,2,3,1,1,43.0,1
1744,Student_1744,female,group D,associate's degree,standard,completed,78.3,3.9,75.6,8.3,2.2,5,3.3,49,50,47,46,44,synthetic,0,3,3,1,1,47.2,1
1745,Student_1745,female,group C,some college,standard,none,72.8,1.1,76.2,5.8,2.9,1,5.8,27,36,37,17,32,synthetic,0,2,2,1,0,29.8,0
1746,Student_1746,male,group D,some college,standard,none,79.0,5.6,57.6,6.5,3.3,4,5.1,39,48,46,40,33,synthetic,1,3,2,1,0,41.2,1
1747,Student_1747,female,group D,associate's degree,standard,completed,79.5,3.7,82.1,7.9,3.4,3,4.8,49,41,42,53,51,synthetic,0,3,3,1,1,47.2,1
1748,Student_1748,female,group E,associate's degree,standard,none,66.5,2.9,82.7,7.6,0.4,7,2.4,38,36,36,38,34,synthetic,0,4,3,1,0,36.4,0
1749,Student_1749,female,group C,associate's degree,standard,none,73.2,2.9,53.2,7.0,3.7,8,2.3,41,36,22,36,19,synthetic,0,2,3,1,0,30.8,0
1750,Student_1750,male,group C,associate's degree,free/reduced,completed,78.9,0.5,50.0,5.9,3.0,4,3.7,25,27,30,28,19,synthetic,1,2,3,0,1,25.8,0
1751,Student_1751,female,group B,associate's degree,standard,completed,92.2,4.4,72.0,6.3,1.5,7,2.7,51,47,44,35,60,synthetic,0,1,3,1,1,47.4,1
1752,Student_1752,male,group B,associate's degree,standard,completed,81.1,3.9,98.9,6.5,1.4,4,4.8,40,53,54,51,40,synthetic,1,1,3,1,1,47.6,1
1753,Student_1753,male,group D,some college,standard,none,70.1,3.2,97.5,7.3,2.0,3,4.7,37,43,45,43,45,synthetic,1,3,2,1,0,42.6,1
1754,Student_1754,male,group E,associate's degree,standard,none,82.8,5.4,80.5,8.7,0.6,8,4.2,45,57,66,56,47,synthetic,1,4,3,1,0,54.2,1
1755,Student_1755,male,group C,some college,free/reduced,none,98.5,1.4,61.1,6.3,5.1,6,0.0,13,13,21,29,17,synthetic,1,2,2,0,0,18.6,0
1756,Student_1756,female,group B,high school,standard,none,89.0,2.6,85.3,6.0,4.7,5,3.3,31,31,25,34,33,synthetic,0,1,1,1,0,30.8,0
1757,Student_1757,male,group B,some high school,standard,completed,84.6,2.2,65.2,6.9,3.2,6,2.8,37,34,23,33,34,synthetic,1,1,0,1,1,32.2,0
1758,Student_1758,female,group C,associate's degree,standard,none,86.7,3.1,60.5,8.0,2.2,5,3.3,41,44,39,42,36,synthetic,0,2,3,1,0,40.4,1
1759,Student_1759,male,group B,associate's degree,standard,completed,95.3,3.6,39.8,5.6,2.2,4,1.5,40,45,41,39,33,synthetic,1,1,3,1,1,39.6,0
1760,Student_1760,male,group B,master's degree,standard,none,90.9,4.1,73.5,8.5,3.6,2,0.4,44,54,36,38,52,synthetic,1,1,5,1,0,44.8,1
1761,Student_1761,female,group D,some college,standard,none,84.8,3.0,62.6,6.8,5.1,4,3.9,37,29,27,30,34,synthetic,0,3,2,1,0,31.4,0
1762,Student_1762,male,group A,some college,standard,completed,90.8,2.2,73.4,6.3,1.6,6,2.3,51,35,41,40,37,synthetic,1,0,2,1,1,40.8,1
1763,Student_1763,male,group C,high school,free/reduced,none,65.0,6.0,37.5,5.4,0.8,4,4.1,39,55,36,30,41,synthetic,1,2,1,0,0,40.2,1
1764,Student_1764,female,group D,some high school,standard,none,60.0,7.1,74.5,7.7,4.8,6,1.7,43,38,44,45,36,synthetic,0,3,0,1,0,41.2,1
1765,Student_1765,male,group B,bachelor's degree,standard,none,79.9,3.7,35.5,6.8,0.0,5,5.8,46,45,36,49,39,synthetic,1,1,4,1,0,43.0,1
1766,Student_1766,male,group C,high school,standard,none,78.8,2.4,88.3,7.2,1.0,3,5.0,44,46,45,31,40,synthetic,1,2,1,1,0,41.2,1
1767,Student_1767,male,group D,associate's degree,free/reduced,none,71.5,5.7,79.8,6.1,2.1,2,3.6,39,58,53,53,50,synthetic,1,3,3,0,0,50.6,1
1768,Student_1768,female,group D,associate's degree,standard,none,87.9,1.3,67.8,6.7,0.2,4,2.6,34,36,44,35,40,synthetic,0,3,3,1,0,37.8,0
1769,Student_1769,male,group C,some college,free/reduced,completed,55.6,3.0,80.4,6.5,4.2,3,4.7,34,28,23,26,35,synthetic,1,2,2,0,1,29.2,0
1770,Student_1770,female,group C,bachelor's degree,standard,completed,71.6,2.5,57.3,6.9,3.8,5,3.8,43,30,39,42,32,synthetic,0,2,4,1,1,37.2,0
1771,Student_1771,female,group D,some college,free/reduced,none,72.2,1.8,73.1,6.3,1.6,3,3.5,25,41,26,29,39,synthetic,0,3,2,0,0,32.0,0
1772,Student_1772,female,group D,high school,standard,none,58.4,3.1,83.9,5.5,4.4,3,5.1,16,24,21,39,27,synthetic,0,3,1,1,0,25.4,0
1773,Student_1773,male,group C,bachelor's degree,standard,none,95.9,2.2,25.6,9.7,4.7,7,5.9,29,33,30,26,31,synthetic,1,2,4,1,0,29.8,0
1774,Student_1774,male,group B,bachelor's degree,standard,none,61.7,3.5,65.3,5.6,2.3,5,0.5,41,31,31,24,28,synthetic,1,1,4,1,0,31.0,0
1775,Student_1775,male,group A,high school,standard,none,70.9,3.5,71.7,7.2,1.8,3,0.9,28,30,43,35,36,synthetic,1,0,1,1,0,34.4,0
1776,Student_1776,male,group A,some high school,standard,completed,88.9,2.6,69.1,5.2,5.9,5,1.4,18,25,29,29,29,synthetic,1,0,0,1,1,26.0,0
1777,Student_1777,female,group C,some high school,free/reduced,none,85.8,2.9,93.9,5.0,3.6,7,0.0,23,18,16,16,27,synthetic,0,2,0,0,0,20.0,0
1778,Student_1778,female,group A,high school,standard,completed,64.7,3.2,55.1,7.1,2.9,5,2.9,33,32,30,25,44,synthetic,0,0,1,1,1,32.8,0
1779,Student_1779,male,group C,master's degree,free/reduced,completed,86.2,4.7,62.7,7.2,4.5,6,4.2,47,58,42,43,47,synthetic,1,2,5,0,1,47.4,1
1780,Student_1780,male,group D,associate's degree,free/reduced,completed,81.5,3.3,43.3,8.3,3.0,3,3.0,32,44,39,29,41,synthetic,1,3,3,0,1,37.0,0
1781,Student_1781,female,group B,some college,free/reduced,none,100.0,4.7,94.7,7.4,1.7,7,1.9,41,51,50,44,41,synthetic,0,1,2,0,0,45.4,1
1782,Student_1782,male,group D,bachelor's degree,standard,none,82.8,4.4,68.3,6.9,2.6,9,5.3,47,47,45,37,36,synthetic,1,3,4,1,0,42.4,1
1783,Student_1783,male,group D,some college,standard,completed,76.3,4.4,65.4,6.1,4.1,3,3.3,34,43,42,43,47,synthetic,1,3,2,1,1,41.8,1
1784,Student_1784,male,group B,high school,standard,none,67.7,5.6,71.2,8.5,0.0,2,3.7,61,52,52,43,58,synthetic,1,1,1,1,0,53.2,1
1785,Student_1785,male,group D,master's degree,standard,completed,69.1,1.8,81.5,7.9,2.1,5,5.3,38,48,34,51,38,synthetic,1,3,5,1,1,41.8,1
1786,Student_1786,male,group D,bachelor's degree,free/reduced,none,68.1,2.8,77.2,5.8,4.6,6,2.8,31,28,34,24,30,synthetic,1,3,4,0,0,29.4,0
1787,Student_1787,male,group C,bachelor's degree,standard,none,94.5,6.1,100.0,7.0,1.7,4,7.1,57,60,58,63,64,synthetic,1,2,4,1,0,60.4,1
1788,Student_1788,female,group B,some college,free/reduced,completed,78.2,3.1,78.8,7.1,4.8,2,2.1,28,37,45,39,28,synthetic,0,1,2,0,1,35.4,0
1789,Student_1789,female,group C,bachelor's degree,standard,completed,84.8,0.5,65.0,6.7,4.6,4,7.0,29,29,34,24,35,synthetic,0,2,4,1,1,30.2,0
1790,Student_1790,female,group E,high school,free/reduced,completed,96.2,3.2,63.6,7.8,2.4,6,1.1,39,37,49,41,30,synthetic,0,4,1,0,1,39.2,0
1791,Student_1791,female,group C,associate's degree,free/reduced,completed,49.7,3.7,66.1,7.8,1.6,4,4.0,41,41,45,31,27,synthetic,0,2,3,0,1,37.0,0
1792,Student_1792,male,group B,master's degree,standard,none,93.3,0.5,49.5,6.8,2.1,6,1.7,37,25,23,22,30,synthetic,1,1,5,1,0,27.4,0
1793,Student_1793,male,group D,high school,standard,none,78.7,5.5,72.6,6.7,6.5,7,5.2,41,20,29,43,34,synthetic,1,3,1,1,0,33.4,0
1794,Student_1794,female,group C,bachelor's degree,standard,completed,83.2,2.4,83.8,8.5,5.3,5,2.0,31,35,38,44,38,synthetic,0,2,4,1,1,37.2,0
1795,Student_1795,female,group C,some college,standard,none,68.1,4.0,62.8,7.9,2.7,4,3.6,30,51,34,50,56,synthetic,0,2,2,1,0,44.2,1
1796,Student_1796,female,group D,some high school,free/reduced,completed,68.9,3.2,59.9,7.1,1.6,6,1.7,23,31,29,28,33,synthetic,0,3,0,0,1,28.8,0
1797,Student_1797,female,group C,bachelor's degree,standard,none,83.9,1.6,94.7,5.4,2.7,3,4.9,32,44,30,37,39,synthetic,0,2,4,1,0,36.4,0
1798,Student_1798,female,group D,high school,standard,none,100.0,1.9,50.6,7.3,2.9,3,1.7,38,21,32,34,35,synthetic,0,3,1,1,0,32.0,0
1799,Student_1799,male,group D,associate's degree,free/reduced,none,90.0,2.1,41.0,7.7,0.6,4,6.4,39,32,38,35,34,synthetic,1,3,3,0,0,35.6,0
1800,Student_1800,male,group C,some high school,free/reduced,none,93.2,5.1,54.7,4.2,2.6,4,1.0,29,26,27,27,38,synthetic,1,2,0,0,0,29.4,0
1801,Student_1801,female,group B,master's degree,free/reduced,completed,75.7,3.3,48.9,7.3,4.5,3,0.3,36,37,49,30,39,synthetic,0,1,5,0,1,38.2,0
1802,Student_1802,female,group D,high school,standard,completed,70.8,2.7,77.8,6.6,0.0,8,4.9,47,56,40,39,41,synthetic,0,3,1,1,1,44.6,1
1803,Student_1803,male,group E,high school,free/reduced,none,68.6,2.1,66.6,6.8,3.7,9,1.8,28,20,12,10,13,synthetic,1,4,1,0,0,16.6,0
1804,Student_1804,male,group B,high school,standard,none,72.1,5.3,68.7,6.1,4.6,4,3.0,37,48,27,28,27,synthetic,1,1,1,1,0,33.4,0
1805,Student_1805,male,group C,master's degree,standard,none,53.4,5.7,89.3,6.9,1.7,5,2.4,34,52,52,52,48,synthetic,1,2,5,1,0,47.6,1
